breakpoints,cell_cycle_state,cell_id,correlation,correlation0,correlation1,correlation2,correlation3,coverage_breadth,coverage_depth,library_id,mean_insert_size,median_insert_size,paired_duplicate_reads,paired_mapped_reads,percent_duplicate_reads,ploidy,pvalue,slope,slope0,slope1,slope2,slope3,standard_deviation_insert_size,total_duplicate_reads,total_mapped_reads,total_properly_paired,total_reads,training_context,unmapped_reads,unpaired_duplicate_reads,unpaired_mapped_reads
1.0,G1,SA928-A73044A-R09-C16,0.07508320496473128,-0.25573688096139274,-0.22650168785629882,-0.24000434304300783,-0.23256264463462728,0.0822045635775,0.086667,A73044A,241.605746,210.0,342799,1827785,0.189257719336,1.9191105381888496,2.6249238620328806e-08,13.948936096868767,-0.006769825651433911,-0.0068673709173671625,-1.1705339754655042,-1.1738254266127262,133.827535,699849,3698116,2934478,4057950,training,359834,14251,42546
1.0,G1,SA928-A73044A-R09-C17,0.055805560957056764,-0.2600763793857362,-0.23627385141966065,-0.24954809739555922,-0.24501498140398462,0.0771347329028,0.081343,A73044A,243.945588,212.0,328417,1715363,0.193137977447,1.9191105381888496,3.574386938349864e-05,6.461236198526903,-0.006659423678655431,-0.007412816680227721,-1.2778927084755338,-1.2613512925389505,135.29341100000002,669782,3468133,2762018,3774604,training,306471,12948,37406
190.0,G1,SA928-A73044A-R09-C18,0.3430228417231024,-0.05436333257993957,-0.0001669758041002341,-0.017507333649499874,-0.016874966431915862,0.0750178195819,0.079176,A73044A,246.900864,214.0,276066,1627498,0.17123144660300002,5.389622945536577,3.866467688676087e-151,40.308802365546455,-0.00044626577813956087,0.00046557426208733286,0.06937386630421258,0.05079594669009541,139.26294,564192,3295085,2625456,3599190,training,304105,12060,40088
8.0,G1,SA928-A73044A-R09-C19,-0.06553493663932082,-0.3312443001967779,-0.326066321151722,-0.33718600530046466,-0.3340159082401728,0.07491800895819999,0.07874199999999999,A73044A,243.723171,212.0,294893,1636357,0.181797428656,1.926522719948437,1.2010186559831397e-06,-45.22553527889483,-0.009758216385562226,-0.011609377229718342,-1.993550979686557,-1.9371164048127818,134.631922,602008,3311653,2647312,3619774,training,308121,12222,38939
1.0,G2,SA928-A73044A-R09-C25,0.12685395233125812,-0.21649333898745998,-0.17720117846361946,-0.19127329559521603,-0.20453665238634514,0.0967373235435,0.103346,A73044A,254.785562,222.0,363535,2093728,0.17503023160300002,1.9191105381888496,4.236733567417102e-21,27.608785215167554,-0.006798740565749142,-0.005669780294348531,-1.0453806404842105,-0.9798557285301315,141.614921,740729,4232327,3444933,4599644,training,367317,13659,44870
124.0,G2,SA928-A73044A-R09-C26,0.12106224396711275,-0.20773519722255493,-0.14279495419122595,-0.15497342376107287,-0.2276106542911086,0.0547201373916,0.057152,A73044A,274.005919,238.0,198603,1129540,0.176854060382,1.9792136641959395,2.4073505298464524e-19,33.9165833651143,-0.004873596943546103,-0.004976629911265748,-1.3397529916519253,-0.8666715494426794,154.195611,403619,2282396,1906745,2483588,training,201192,6413,23316
199.0,G2,SA928-A73044A-R09-C30,-0.012549186229191914,-0.2872322413902745,-0.32061340695986573,-0.33337470619670645,-0.37438454085979755,0.06922708634760001,0.07297100000000001,A73044A,266.26756,232.0,258567,1465432,0.177982757707,4.8631969062197875,0.3531227869045739,-10.121035960259595,-0.007609083192938064,-0.003949728309902161,-0.7708779234328019,-0.6626648895902884,148.43338799999995,527470,2963760,2455976,3240032,training,276272,10336,32895
146.0,G2,SA928-A73044A-R09-C32,-0.09184046441838252,-0.33383659032971247,-0.3686949370650289,-0.3799489322759876,-0.4201098078395519,0.0657522443525,0.069151,A73044A,268.05214700000005,233.0,241621,1385785,0.175983567423,4.6140831453432165,9.615355807085588e-12,-22.565011034941534,-0.009099043644795373,-0.005152786510355306,-0.9971868444262743,-0.858127803802002,149.86129,493873,2806621,2328161,3063818,training,257197,10631,35050
355.0,G2,SA928-A73044A-R09-C33,0.09940434330254053,-0.13149295995963878,-0.14087626529126146,-0.1518937799747991,-0.2173185645780634,0.0394354742872,0.040998,A73044A,274.148112,238.0,135958,808341,0.16942875047699998,3.3580406058652916,1.640974170816636e-13,19.22920449399271,-0.0027949623942647942,-0.002926231925348545,-0.7834570072293563,-0.5093148301000558,155.467941,276820,1634032,1361774,1782074,training,148042,4904,17350
269.0,G2,SA928-A73044A-R09-C34,0.12681542706223545,-0.20501100343994885,-0.2262518792386584,-0.2419680658063791,-0.2531795808444571,0.080777249946,0.085719,A73044A,250.363074,220.0,276442,1714915,0.16271712021,5.940058008378988,4.354870254944945e-21,5.482136590379675,-0.0067575036712731905,-0.002082423724934501,-0.37508331049069854,-0.35658773562828405,135.773787,563839,3465420,2821881,3763708,training,298288,10955,35589
269.0,S,SA928-A73044A-R09-C40,0.56676866629687,0.2834279271625391,0.43346820992539703,0.425490581489342,0.41858051881196895,0.0694001830936,0.073019,A73044A,254.877944,222.0,258597,1473921,0.17666547948199998,2.015952304221721,0.0,281.4293792448639,0.008029037194475945,0.015587306892664007,2.5379261402343705,2.450238850934801,141.846059,526245,2979038,2422894,3225900,training,246862,9051,31195
297.0,S,SA928-A73044A-R09-C41,0.6334359799891381,0.3554359722142079,0.5240259081056089,0.5173777193253997,0.5221759994204452,0.101904504623,0.109104,A73044A,242.718434,211.0,406667,2256140,0.18148776558200005,2.0254592330003223,0.0,328.6207212030871,0.015855586632530703,0.01956591985844045,3.3253997372970043,3.091943236278689,135.33611399999998,826965,4557062,3619367,4886046,training,328984,13631,44782
355.0,S,SA928-A73044A-R09-C42,0.6258497309799336,0.320226063750959,0.5064101348827588,0.4994636649898059,0.49924034332453615,0.08843691037149999,0.094265,A73044A,247.110883,215.0,365867,1959386,0.188186167732,3.048984853367709,0.0,233.49773301678835,0.01520933428573282,0.014129518047213178,2.3825632218721244,2.2346388420813192,137.399722,745252,3960493,3172627,4297854,training,337361,13518,41721
362.0,S,SA928-A73044A-R09-C48,0.6687143909946864,0.30500931416669597,0.5624696370567018,0.5559282609359752,0.5535207893698395,0.08600690342219999,0.091382,A73044A,252.299973,219.0,332064,1864258,0.179403951462,2.118111504995166,0.0,338.594923547204,0.01170075288128655,0.02058692573417131,3.422853062347434,3.2581776863550256,141.011086,675708,3766606,3044648,4034962,training,268356,11580,38090
249.0,S,SA928-A73044A-R09-C49,0.5374104312407321,0.291218924189573,0.37082949368524437,0.3617324016981462,0.3508044908892168,0.06432353201230001,0.06765,A73044A,255.507394,222.0,246033,1376534,0.18002973524,2.0684821140831455,0.0,302.33446737578873,0.010928462602555604,0.017263455984132436,2.8246785100399103,2.7181160175717793,143.247949,500901,2782557,2259647,3028474,training,245917,8835,29489
374.0,S,SA928-A73044A-R09-C50,0.6348588530112217,0.34136324682884334,0.5211184845430673,0.513953530668993,0.5117105081384207,0.08598959043150001,0.091411,A73044A,252.39895,220.0,327662,1858661,0.17753422484200002,2.9086368030937804,0.0,204.32739496136438,0.01283614595786709,0.011652564651934844,1.9201531341307188,1.8360222909472976,140.54221,666869,3756702,3042031,4043254,training,286552,11545,39379
196.0,S,SA928-A73044A-R09-C51,0.3890979411460953,0.13109593750888432,0.20313606774252738,0.19288922172360246,0.18468072494340454,0.084974690614,0.090222,A73044A,254.63748,222.0,313592,1819504,0.173598750004,1.8928456332581374,2.812627209147569e-197,163.86817706129526,0.003537418938134063,0.005831568152797533,0.896311625444802,0.8770299349913567,141.02606699999995,638448,3678092,3001480,4010856,training,332764,11264,39083
1.0,G1,SA928-A73044A-R10-C03,0.23140631266857295,-0.19687304594952273,-0.1346054804713286,-0.15273055984011755,-0.07562243464944787,0.110689968817,0.121534,A73044A,223.370063,194.0,501493,2644716,0.191442881909,1.9191105381888496,1.584103341739191e-67,52.57544199095358,-0.005843347174995277,-0.0035893728364968782,-0.36518928643434456,-0.6445968961051263,123.181898,1023938,5348928,4069223,5795038,training,446110,20952,59495
1.0,G1,SA928-A73044A-R10-C06,0.2943967546648572,-0.25027397505100135,-0.17498458705127154,-0.1987234850785463,-0.008182678853730752,0.108556948878,0.115452,A73044A,209.628004,184.0,463056,2553143,0.183325862668,1.9191105381888496,5.2831869326777446e-110,59.07217309461136,-0.005045663722910023,-0.0031082118351243738,-0.08633493662399065,-0.5678697540225796,110.868275,947559,5169108,3832419,5677556,training,508448,21447,62821
1.0,G1,SA928-A73044A-R10-C07,0.5073644357749447,-0.0755610222082706,0.0447665787561791,0.016910450950051236,0.3138762665569862,0.102522098565,0.108938,A73044A,197.44371,174.0,394327,2442581,0.163525694377,1.9191105381888496,0.0,115.8523003243731,0.00016037704873800697,0.0014715598720541712,0.450013938270052,0.16923705789341495,103.408564,810038,4953827,3528850,5525050,training,571223,21384,68665
3.0,G1,SA928-A73044A-R10-C08,0.33520421479080514,-0.2100097193601712,-0.12312410180712424,-0.14659793965880102,0.02246139678327004,0.111550749925,0.118925,A73044A,212.051146,186.0,489642,2627621,0.188299166295,1.9173380599419916,5.308213155398393e-144,76.13445062419024,-0.0035957108644644456,-0.0017549277886618718,0.048111935424277094,-0.3502017898548332,112.77478899999998,1001072,5316869,3965480,5814714,training,497845,21788,61627
52.0,G1,SA928-A73044A-R10-C10,0.0022311819756469643,-0.28710309740671586,-0.2873692601750786,-0.2997640632174519,-0.2904715106397596,0.0674359276392,0.0706,A73044A,239.074818,209.0,259518,1464242,0.178802278673,3.8038994521430873,0.8689126415252721,-6.034513953723128,-0.006877900489901274,-0.004535164827162333,-0.7679736175836028,-0.7646695891094941,131.11601399999998,529517,2961724,2347928,3243386,training,281662,10481,33240
1.0,G1,SA928-A73044A-R10-C12,0.2057118304192763,-0.2386731509213805,-0.17934162725960637,-0.1977158997795942,-0.11831924992561664,0.0993991513618,0.105545,A73044A,221.01535,194.0,394346,2256620,0.176679167789,1.9191105381888496,1.9212397465888734e-53,46.2849732613148,-0.005743512041857083,-0.0041870124364505506,-0.4523108146885245,-0.741526049978582,118.242812,806912,4567591,3497670,5001486,training,433895,18220,54350
1.0,G1,SA928-A73044A-R10-C13,0.28427837994841415,-0.24006680398516594,-0.17078555187045716,-0.19269478600419845,-0.066882400707793,0.113724423522,0.121254,A73044A,216.494186,190.0,495073,2656101,0.188320515693,1.9191105381888496,2.185892280454887e-102,64.01878607337105,-0.004876842133691766,-0.0027984403054935403,-0.16129128526690567,-0.5188527588249552,115.643279,1012023,5374364,4060313,5884624,training,510260,21877,62162
1.0,G1,SA928-A73044A-R10-C16,0.2217086258175704,-0.22061498239303354,-0.16279517049868483,-0.18101799268638702,-0.08313436769227879,0.109377019081,0.11662,A73044A,218.840198,191.0,499592,2577354,0.195859155772,1.9191105381888496,5.3481833571980584e-62,55.22648315631087,-0.005578441620814388,-0.0035060377885608473,-0.28165958061356366,-0.6324741772878587,118.804127,1021458,5215749,3932591,5692076,training,476327,22274,61040
14.0,G1,SA928-A73044A-R10-C17,0.23132708305807168,-0.30775537444676376,-0.2331357468686701,-0.2540686398869344,-0.17742860045985798,0.11059682117,0.117857,A73044A,224.420451,196.0,508225,2569166,0.199606153462,3.7984208830164357,1.7620111320221052e-67,23.18053935259063,-0.006636911600104683,-0.0021081850789130023,-0.2520075923093888,-0.3735243953298613,121.333795,1036762,5194410,3986688,5662978,training,468568,20312,56077
64.0,G1,SA928-A73044A-R10-C19,0.29367907348219724,-0.14351595954833674,-0.07301679165355325,-0.09147426081928982,-0.007299303317317977,0.104120956296,0.110629,A73044A,221.129991,193.0,443797,2405235,0.186417687027,3.82130196583951,1.8771924003983371e-109,42.417175860867886,-0.0032760331282543293,-0.0005260267085083222,0.01650679781779216,-0.1183795224548899,119.880027,907786,4870011,3703371,5367024,training,497013,20192,59540
221.0,G2,SA928-A73044A-R10-C21,0.2129505813870251,-0.19298560932165335,-0.1678075366269207,-0.1860347718007412,-0.1608469045431908,0.137994137859,0.15069000000000002,A73044A,233.77407,205.0,541618,3131043,0.17463351094300006,4.568804382855301,3.3789586951894856e-57,20.129504792060796,-0.009504334941991748,-0.001653282147636305,-0.26069994639061495,-0.2941721739810032,126.875778,1105175,6329043,4983945,6889942,training,560899,21939,66957
243.0,G2,SA928-A73044A-R10-C22,0.05876811291312943,-0.23593468575608703,-0.2559434916447948,-0.2692018085063676,-0.28022626476917006,0.095208260225,0.101846,A73044A,254.552615,222.0,375644,2079663,0.182256686263,5.094424750241702,1.341655988054298e-05,4.5947325406101855,-0.00876803859304061,-0.0026432856207702026,-0.47975736927904006,-0.45134613040542987,140.995047,766080,4203544,3416341,4585524,training,381980,14792,44218
74.0,G2,SA928-A73044A-R10-C24,0.3644693989599117,0.11804086308906717,0.10192864431007048,0.08780369681357074,0.09445412845617732,0.124713299668,0.13533299999999998,A73044A,243.484369,212.0,508165,2795838,0.183309716377,1.8430551079600386,1.3666462494218954e-170,132.03962977076662,0.006806992821880358,0.002912724071782916,0.48316798167708225,0.4032354873536409,134.399205,1035344,5648484,4500165,6108190,training,459706,19014,56808
154.0,G2,SA928-A73044A-R10-C25,0.22068854971291874,-0.20206360174542043,-0.18553915870652707,-0.20453112422515185,-0.17795785967459835,0.14136969283,0.154996,A73044A,234.103185,205.0,574975,3247665,0.178861007389,3.820979697067354,1.9707074500693145e-61,23.20401024816263,-0.008502522792519457,-0.002100244727453496,-0.33231593846382995,-0.37187342181377275,127.608795,1174457,6566681,5152955,7175254,training,608573,24507,71350
289.0,G2,SA928-A73044A-R10-C26,0.21658375801440677,-0.18917208871466143,-0.18399911352680495,-0.2025002051178246,-0.18313099492073356,0.136432370867,0.149195,A73044A,237.51982,207.0,578739,3131506,0.186541378396,5.9150821785369,3.770797345404729e-59,16.586462150309146,-0.009001100010742816,-0.0012324374497974405,-0.20112598649377242,-0.22034215554206216,130.36994199999998,1180828,6330575,4992296,6917650,training,587075,23350,67562
280.0,G2,SA928-A73044A-R10-C27,0.17789262671426254,-0.13062027603987333,-0.17736271363870637,-0.19357606268449898,-0.17624911659716477,0.125543510596,0.136365,A73044A,237.249348,207.0,504973,2827931,0.180185112954,5.594424750241702,3.539375960001545e-40,14.565703638034568,-0.006375708513771269,-0.0015285381505776461,-0.2510384447567096,-0.26902314074172956,129.726301,1029609,5714673,4516540,6211776,training,497103,19663,58811
282.0,G2,SA928-A73044A-R10-C28,0.37205164304710603,-0.06081957920544128,-0.00879032955384237,-0.029402455565017797,-0.00806262230056705,0.137999037354,0.150908,A73044A,237.554999,207.0,571742,3142375,0.18351747777600005,3.952787624879149,2.881282116155852e-179,45.59718434279456,-0.0020354714697594224,-5.489206804983645e-05,0.0016913638723782094,-0.040784208512066704,130.455353,1165155,6349636,5003706,6858970,training,509334,21671,64885
271.0,G2,SA928-A73044A-R10-C29,0.3503979849302837,-0.059857199450967964,-0.02696009030011904,-0.04698223649902453,-0.029958533511184444,0.130126878625,0.141345,A73044A,238.278446,208.0,526959,2934136,0.181081562003,4.812922977763455,6.828735889747514e-158,38.274782445955196,-0.0033854069931702415,-1.943864907202428e-05,0.002674978361131352,-0.029641785213760253,130.712743,1073539,5928925,4687408,6427172,training,498247,19621,60653
234.0,G2,SA928-A73044A-R10-C30,0.27021623735861483,-0.1835766334567633,-0.15940321251940584,-0.1801586921712263,-0.1583323681490939,0.13717641408,0.150197,A73044A,236.949779,207.0,572632,3150630,0.183754231372,5.8187238156622625,2.5686918659832773e-92,19.38117897175078,-0.007307742086852341,-0.0010224668563393402,-0.16554759973312433,-0.18675660541494776,128.606429,1170698,6371457,5040404,6963556,training,592099,25434,70196
233.0,G2,SA928-A73044A-R10-C35,0.04077414517606003,-0.30472942947014253,-0.3606559016635531,-0.37677322127603763,-0.3623426098151293,0.138758376652,0.15173699999999998,A73044A,238.438295,208.0,594756,3182674,0.188643484063,5.106187560425394,0.0025387871424728445,-2.5677599172652092,-0.015790097709187528,-0.003184807689385528,-0.5350882360546539,-0.5381666657364282,130.220259,1212901,6429965,5093207,6957988,training,528023,23389,64617
1.0,G1,SA928-A73044A-R10-C37,0.28550423679955644,-0.12538503570027498,-0.05950123067428574,-0.0774720174455301,0.015755829900655646,0.111967816095,0.123052,A73044A,219.557869,191.0,511094,2693125,0.191623299487,1.9191105381888496,2.713447402978657e-103,77.02095417553176,-0.003539794950729537,-0.0016095476093077247,-0.01570355898602763,-0.3256376057352921,119.749062,1044272,5449975,4122984,5931182,training,481207,22084,63724
93.0,S,SA928-A73044A-R10-C40,0.6239141251361293,0.38036360696674687,0.5211794434125677,0.5150543206423568,0.5280119442823447,0.120417045659,0.130278,A73044A,230.34431,202.0,500558,2747570,0.183695571139,1.913631969062198,0.0,363.5596752355023,0.022003384395664568,0.021876347937882144,3.6799541498027817,3.45971178509318,125.179994,1019996,5553167,4325051,6003494,training,450327,18880,58026
412.0,S,SA928-A73044A-R10-C42,0.42062856304756946,0.03018451801476544,0.1673995780191092,0.15317352658727965,0.1627741407059661,0.119043957733,0.12893,A73044A,240.452369,210.0,511140,2693652,0.191409174701,3.1053818884950046,1.1524387799690377e-232,93.9569299029539,0.0015714413642534352,0.002894838387280031,0.4926319737492045,0.42670692492514556,131.31418200000002,1041697,5442597,4329585,5892142,training,449545,19417,55293
227.0,S,SA928-A73044A-R10-C43,0.6613796020754552,0.3733136505401523,0.5558703169101288,0.5494953265917358,0.5701592188035886,0.133436172782,0.145426,A73044A,225.15183,197.0,588096,3123887,0.189837086191,2.019174991943281,0.0,374.70662567948665,0.025186458670563797,0.023148954958155447,3.751864020083044,3.6673824325640365,122.968949,1199063,6316653,4844454,6825206,training,508553,22871,68879
330.0,S,SA928-A73044A-R10-C44,0.6226995620931695,0.3405962711804324,0.5105812488040915,0.5038132119304559,0.5085318897858386,0.100918826193,0.108401,A73044A,242.619557,212.0,424605,2251670,0.189928621359,3.8198517563648084,0.0,159.33840462296186,0.016105650453362978,0.009211822905437704,1.562160971467771,1.4529454429948534,133.52621499999998,863674,4547719,3621194,4906820,training,359101,14464,44379
176.0,S,SA928-A73044A-R10-C48,0.38030291678250155,0.21902663288701904,0.1943618907154275,0.1845259942504243,0.19468769798501218,0.121665100127,0.131701,A73044A,237.759718,208.0,505759,2745622,0.185702999715,1.7621656461488882,4.182427909342362e-188,187.06817826428176,0.011228695277805872,0.0070790810225946615,1.2167604477974368,1.07263970800713,130.615768,1030205,5547961,4380877,5986396,training,438435,18687,56717
